-43.45569991855882,-22.856941594382484
-43.419651029398665,-22.768647347024395
-43.287815091898665,-22.766747917707
-43.22430038242601,-22.841438863815817
-43.20953750400804,-22.877187396026343
-43.203701017191634,-22.895532546835632
-43.19580459385179,-22.889839489531003
-43.17177200107835,-22.897430179519617
-43.16215896396898,-22.91197781475448
-43.16627883701585,-22.93600961772974
-43.17726516514085,-22.948656222390593
-43.16833877353929,-22.95244997335576
-43.164218900492415,-22.963830587928587
-43.18825149326585,-22.988485299993513
-43.220867154886946,-22.99164583515352
-43.23700332432054,-23.000178910575706
-43.264125821879134,-23.003023149189147
-43.28712844639085,-23.011555505367173
-43.30463790684007,-23.01913936896537
-43.391155240824446,-23.016295470087215
-43.48419570713304,-23.03430581664099
-43.49037551670335,-23.009975480115283
-43.447116849711165,-22.998598752114834
-43.39561843662523,-22.994806296342052
-43.337253568461165,-22.996070460103684
-43.24901962070726,-22.973313701791316
-43.23151016025804,-22.95561135123299
-43.25416946201585,-22.941700736045785
-43.265842435648665,-22.91514013761716
-43.309787748148665,-22.89932778565863
-43.341030118754134,-22.888258042334908
-43.34137344150804,-22.89458372053982
-43.33210372715257,-22.95055311116958
-43.350986478617415,-22.951817688915224
-43.39561843662523,-22.95308225484134
-43.408664701273665,-22.91387521732528
-43.45604324131273,-22.8904720632493
-43.45569991855882,-22.856941594382484
